5.285404261021735550e-01,1.116390692768946952e-01,2.169159788398699051e-01,1.110447772960685198e+00,-1.294947255632317162e+00,1.703815007564172257e-01,3.181236369184414214e-01,-9.838166519784510289e-01,1.235640492726310657e-01,6.218040583777351138e-01,1.221220250172192268e+00,-1.466899408129772320e-01,1.246025954777955969e+00,9.112020572933399176e-02,4.017204190969393962e-01,1.040388551596803726e-02,-2.804784405914071558e-16,1.488767802384934118e-16,-1.320569941149139187e-17,-1.895858830242645637e-18
4.856411609656371975e-01,9.002869392403416160e-02,1.916205137153854099e-01,1.712048856286557119e-01,-1.289276075551647027e+00,2.010727704975716346e-01,7.960756929422226902e-01,-9.564598567549081887e-01,-6.915206393024037057e-01,-6.449184056499570605e-01,1.150681406313655231e+00,-3.711912765745023490e-01,2.085217904151515367e-01,1.849766286108438518e-01,4.809918164966494047e-01,5.938267205304364332e-03,-7.538410236054455793e-17,5.982914721740233580e-17,-3.134347448921640756e-17,-1.603052350183940757e-18
-3.533378467506427256e+00,1.017381743243379155e+00,1.107317137812576124e+00,-1.356584633736100498e+00,4.032492509829308514e-01,-1.630463914533530678e+00,-5.300693508941373144e-02,1.417304050131235726e+00,1.080746081182572427e+00,-1.588346272909434143e-01,4.189000677486070523e-01,1.118272265297432400e+00,7.739003854755734102e-02,1.417823139900090124e-02,1.178028380431777808e-02,2.480350897847886926e-02,2.051663018082969187e-16,-9.000267612053737513e-18,-2.360362499099493845e-17,1.081393980766486565e-18
1.118667086989831416e+00,-1.068767143100676442e+00,1.018477028320601718e+00,5.263339444459215200e-01,2.819607706863953012e-01,-3.120271358851146037e-01,-4.612888048929926210e-01,9.938968733848354761e-03,1.164559348984649523e+00,-9.377366964825928353e-01,1.246813674019879997e-01,-5.753248869566113255e-01,1.508065444176867054e+00,1.744008746187985237e-01,-9.519385346423131500e-02,9.843959304567479959e-03,-1.028142241251776349e-17,-1.255456518799266228e-17,-4.120849511323341642e-17,-3.095825924969008535e-19
2.997324930145255362e+00,-1.483220367307582332e+00,-2.490568192630768229e-01,-3.189802179744226085e-01,-8.470173202958967140e-01,3.422102923497867266e-01,5.056614306738111964e-01,-5.919282361106107393e-01,1.136409968856886055e+00,-6.185133257035511228e-02,-3.147376196835341422e-01,6.195238007004937320e-01,-3.681212512491076061e-01,5.808087492611441194e-01,8.994252521565686276e-02,2.224358639908958352e-02,2.272925694562598012e-17,-3.637037433729100682e-17,9.621142138743931456e-18,-3.300405223876011213e-19
1.740154336552861336e+00,-1.981494045743971810e+00,-4.905084460125367363e-01,6.870731308539990145e-01,2.512023756962020737e-01,3.792629486511642223e-01,5.818661761774688301e-01,4.436613068643745494e-01,7.616971479648491083e-01,2.490398182302747399e-01,-3.098390669526131513e-01,-2.053661039454780513e-01,-5.600461559043315996e-01,-8.762586172612244970e-03,4.730523620996078260e-01,1.418058672471645201e-02,5.914274484302751128e-17,1.623580545372302260e-17,1.689231148942618279e-17,-1.386147708608332985e-18
8.256148379650004587e-01,-7.518654131541218089e-01,1.934793945961750472e+00,-1.057014011944079401e+00,7.904178050909739239e-01,-1.899289365159896548e+00,1.007995484922435514e+00,8.124552420918010887e-01,-3.541476566628575795e-01,-2.449219347239139088e-01,6.518162864933599865e-01,1.686795155899694643e-01,4.755697130930849892e-02,1.862941423986264888e-01,9.080480012309596199e-03,-1.161915751187349473e-02,1.396049474114532843e-16,-3.785869837412247783e-17,-2.875929014738040177e-17,-1.544606723821779021e-20
8.931232018884871504e-01,-2.078650658492688041e+00,1.065889443333662978e+00,-9.796211521329490912e-01,1.653697624583938985e+00,-4.137200988218966424e-01,6.887153624193547152e-01,2.881268970398121465e-01,-1.566105245602949780e-01,2.160312428531589168e-01,1.761716910843779127e-01,-3.559224600994145837e-01,-5.003899724128523241e-01,-1.515735236684369047e-01,1.463041566191614351e-01,-3.514184080738112781e-02,7.315522133858912858e-17,1.622245482324748986e-17,-1.141560377831814825e-18,-4.897775604315529351e-19
2.325914779137276123e-01,-1.457981720276877668e+00,5.665163919300510997e-01,1.149266352008776915e+00,-2.361144898382113583e-02,2.835556237355928433e-01,1.341256484637617652e-01,-1.658371837730146237e-01,4.423923443706519465e-01,-2.671446084568089852e-01,3.928749669800521427e-01,-9.321366669141063488e-01,5.364819742771057554e-01,-3.417702455035849241e-01,4.551174593894178888e-01,-3.906114798136393895e-02,7.418938359560059420e-18,1.322555185185129210e-17,-1.662480614297119187e-17,-1.837536065194771062e-18
2.627785126891962086e+00,-1.133264382604762144e+00,1.758513225574373784e-01,-8.298304470006591105e-01,3.466899829778380959e-01,-7.486529067782591619e-03,6.242482159909448214e-01,-9.626773554966684410e-01,7.731143185158863285e-02,1.126664087192540409e+00,-1.302773346359174189e+00,-6.734675548635288278e-01,1.725081571903903654e-01,3.628077252314810264e-01,-1.264782698544371087e-01,-1.684286984193633305e-02,-2.043138375211870390e-16,2.202256792352716267e-16,2.196279649615833457e-17,-1.392029496877332946e-19
1.705367563286154908e+00,-2.440631389315560451e+00,1.731389074671231043e+00,-7.580229088953355232e-01,2.478074888216126592e-01,-5.978164364269009656e-01,5.220694775428955658e-01,3.590182832581672590e-01,4.989867286367936083e-01,-1.773541120065357246e+00,6.412960324710301717e-03,6.287246084573282490e-01,-5.842677829919280530e-01,-5.630445614062775661e-01,9.495074755990918353e-03,6.556843595646649758e-03,2.779138866979752780e-16,-9.074562756122502948e-17,-1.631812713991516782e-19,-3.455567413164913885e-20
4.020557249712902070e+00,-3.441452844663976940e+00,1.956120623412346715e+00,-4.280600874966636660e+00,-5.852236762355267352e+00,2.280236563852108489e+00,-4.678412764281159930e+00,4.735153636676241007e+00,-2.278375947798847889e+00,1.267947987466017556e+00,2.791478510982509098e-01,-6.770369296054961072e-01,1.938777091956760679e-01,8.331178355778351072e-03,1.170094305581953660e-02,-5.577346086143117359e-05,1.931044657149589802e-17,2.890801904888999564e-17,-1.117206402673576247e-17,1.798132011019420911e-19
2.844296178500684835e+00,-4.632192013217347193e-01,1.267601589930608341e+00,1.304447741933782989e+00,-6.699717552833793777e-01,-1.624011578493009533e-01,1.746181037323129293e-01,-3.539616874113655776e-01,1.161670030893520583e-01,9.184392593046837305e-01,-1.680428120096771061e-01,1.022716348302236566e+00,-1.189270655205081767e-02,6.746246007897527264e-01,2.154682314029190415e-01,3.297510005963807250e-02,-2.439273524757435725e-17,1.004926791549514835e-16,1.671188289819370557e-17,-1.150021199348554637e-18
-2.179314920887591267e+00,6.161581392935602253e-01,1.191825595697947465e-01,-3.234188355583578200e-01,-1.584001069216814050e+00,2.736668117719644466e-01,-4.976034572190382033e-01,-4.464658086239947088e-01,1.340554592249510568e+00,-1.125624392889520875e+00,3.790895290772746118e-01,1.105063375325778585e+00,4.359955335105298313e-01,1.383115295745331319e-01,-8.188515893014579328e-02,-2.065991099867619252e-01,4.463587290125697777e-17,5.534003229018746327e-17,-3.795910131720274609e-17,4.457385782319371951e-19
1.527128152173446995e+00,-1.627246522785065430e+00,-9.305794861511363925e-01,3.672888627625684604e-02,-9.855614689555938224e-01,-1.301120420847446946e-01,6.053307424530783853e-01,-1.255028286485703415e+00,-3.070786919542754512e-01,4.454530630321800744e-01,1.796917728604118247e-01,-2.744163241541252019e-01,-2.529380589861517370e-01,-8.325097850658262633e-02,3.545305574012060923e-01,1.632705398998328394e-02,-8.228136761181489814e-17,6.794228764993463388e-17,1.438755899954718343e-17,-1.345141776596245610e-18
-1.628894189183478503e+00,-1.466243080160455348e+00,-2.488773870009090006e-01,9.611534586562904270e-01,1.014589113084536365e+00,5.936463675167169031e-04,-1.780661849219422610e-01,1.787285702065023463e+00,1.818786213431902388e+00,-3.510720820731416114e-01,3.513970665822697681e-01,-5.197510372701873438e-01,-5.531236071090231965e-01,-9.868137501842869086e-02,-3.009112975533241308e-01,1.555593810343786597e-02,1.544210983192449206e-16,-2.369444464179535637e-16,-1.609162560186540283e-17,5.046222867807017360e-19
-3.343719543805805383e-01,4.506743195066276186e-01,2.920166411974497667e+00,4.086672820209656720e+00,1.540554423008533291e+00,-9.418739875738683098e-01,-6.897652039812414149e-01,2.168342029210676980e+00,-7.171502018900791642e-01,1.391193712139490613e+00,-6.251478912128211052e-02,2.269320563282980208e-01,-3.418155664471883015e-01,3.132604699899210199e-01,-2.712657351417944174e-01,-1.299599570902542321e-02,-2.346784982812074061e-17,1.111488753404601857e-16,3.335423080886250742e-18,-7.948847581774783552e-19
-1.737193074365812606e+00,2.727230356439377945e-01,1.042441303899895200e+00,1.189740786899875946e+00,-9.404231750587216387e-01,7.948846053233812325e-01,-1.135254167429615851e-01,-8.895142432242312269e-01,-9.695262566658953141e-01,-8.799295636646319030e-02,-6.895969724768888920e-01,-1.607875857197637107e-02,-4.063255095524538341e-01,-4.892464142123967297e-01,5.654413157291741931e-02,-6.686339735434358722e-02,-8.983363665434440558e-18,4.794710446809291963e-17,1.667169306343410420e-17,-6.824285635531258852e-19
-3.158077289737207138e+00,1.123722412154152028e+00,-6.975211235861727976e-01,-5.907208514409943989e-01,-3.987709615128831597e-01,-2.263944397132034714e-01,-1.579562003417159244e-01,2.938427758264587908e-01,1.457714870922530492e+00,8.971526379662616568e-01,1.767979727622787933e-01,2.773124306088302071e-01,3.608155781379926430e-01,4.747745594982921702e-01,2.235476127662077706e-01,8.136671235371630007e-02,-9.879647636948690402e-17,5.798352239560627876e-17,-1.453707228743707321e-17,1.312881252067248393e-19
-3.187201573067991678e+00,2.199582058333975076e-01,8.404676382812581448e-02,-7.355691572477918161e-01,-3.784940865164928558e-01,3.964314361237269435e-01,1.455587430821699280e-01,-7.162375012071733327e-01,-1.601720585117327733e-01,2.104414162308576308e-01,-7.300245013351169820e-01,-3.920246413532986751e-01,-1.395923619223922718e-01,-5.666891219811418523e-01,1.453784119503501726e-01,5.733950539979316974e-02,1.401513307716729589e-16,-9.772157650810785614e-17,1.750022767314589060e-17,1.499469484064108386e-19
-3.091166255390305206e+00,4.297532629695631212e-01,6.567550596419086117e-02,-9.435864621662647111e-02,-6.737695071178011197e-02,5.184651072281422080e-01,-6.216751634029173967e-01,-4.731062990326379558e-01,7.258547692317068867e-01,3.207433446949081723e-01,-1.025028201832432151e+00,-4.762050870041475426e-01,5.779530768206667668e-01,-4.762077879623103915e-01,1.419768661237965079e-01,3.931957364681133021e-02,-1.718038837955594457e-16,4.693402351437040496e-17,1.032729966459393582e-17,-1.299237897148492146e-19
-2.141032058185933895e+00,-3.572464901171097384e+00,-6.833979165695474478e+00,1.196033674611937325e+00,1.179996949454089616e+00,-1.588815156463411649e+00,-1.027433149307431792e-01,1.640319557558564068e+00,-3.247086873182155387e+00,-6.226011112058530417e-01,-1.334213965774248667e+00,1.457826982102515156e+00,1.603061328397405116e+00,4.901886245740986192e-01,1.840294234937025764e-01,-1.798076320437606151e-03,-1.462467916337789281e-17,1.676008580258140238e-16,-3.399150031433301044e-17,3.046203117417695691e-19
-3.260995696155451373e+00,7.366572457972007937e-02,-6.395680451009545520e-01,-4.639505581338601581e-01,1.525880636582796664e-02,2.343701941003003830e-01,-5.655750072749268775e-02,8.195520963930669200e-02,1.032950600138835329e+00,6.290608556087083914e-01,-5.325632244554623362e-01,-4.789471271184536638e-01,1.005591879017481011e-01,-2.643903461635139784e-01,2.051906923929779636e-01,2.854446312525691504e-02,-1.193794818746570662e-16,-2.129523431171308047e-18,4.682386477293374805e-18,-1.185533816876169306e-19
-4.262716531273167853e+00,2.233657046155740122e+00,2.325704308724938496e+00,-2.110251384540851483e+00,1.172437188442676803e-01,-1.896883310690145041e+00,1.950072264764906860e-01,4.542884273367618353e-01,-1.021206671763605023e+00,-2.285874880777776785e-01,-3.666509641529828167e-01,1.304369924837447403e+00,-8.563006901918165936e-02,-1.798487735389204256e-01,2.266725899411166367e-01,8.633300448522933379e-02,2.613250251564197350e-16,-5.918081009687291722e-17,-9.903250984088909302e-18,1.006157389980285143e-18
-3.047730835297859819e+00,2.126964264926988868e+00,3.979172073334904525e-01,-1.396355631396076991e+00,1.805990000887189861e-01,-9.210010221710180911e-01,5.485035328986781478e-01,3.635169963167897977e-01,-9.336830660128152548e-01,2.584736251556206676e-01,-3.266967398489400293e-02,-2.036560673954350420e-01,-6.723851135480195529e-01,9.075003962940274560e-01,7.931445688826480045e-02,1.132235600728914889e-02,-4.943125476722684241e-17,-5.925923977932476705e-18,-4.321102792273606719e-17,5.858038280950219175e-19
-2.138373583618644158e+00,-2.771208028493708508e-01,-1.200926477561869321e+00,-4.171172617670333982e-01,-2.993519634122055462e-01,4.346467526679491100e-01,9.154957235337882748e-01,3.959798005025229328e-02,-8.185110809557144540e-01,-2.672001833654992775e-01,-2.296023842296107398e-01,-4.227834940977642231e-01,-5.838114323853677012e-01,-5.900844523954714566e-02,-7.315839134742598004e-02,-1.031061935141777686e-02,-3.215728170435424771e-17,-5.077255098449137188e-17,-5.998634958229651416e-18,2.620218945802416025e-19
-1.867521658246451111e+00,1.608175653765993307e-01,-3.133996278837775096e-01,5.197665638862729309e-02,-9.500075124725466669e-01,5.667977117627380768e-01,-2.166986675346223301e-01,-2.677655136945210068e-01,9.214735705734582449e-01,-7.725770730226045879e-01,6.410332492146855743e-02,4.747007008003620993e-02,-1.239391149295268439e-02,4.240406770286746924e-02,-1.484664087340595295e-01,-3.656179734240156808e-03,5.525667073380834148e-17,-1.552011836948012788e-16,-1.783321843449777849e-17,4.644989841800337815e-19
-3.791976433918102796e+00,1.539301138502816357e+00,5.173929848771394724e-01,-9.392138450655684867e-01,-4.105036506567360521e-01,2.265160272751749054e-02,-4.749183822215208850e-01,-7.530245594095892336e-01,6.015107688114042228e-02,3.241781927375785854e-01,-1.150676683807058565e+00,2.401982512745810122e-02,5.984436829476723618e-01,-2.912085663639916167e-01,3.427744410362395522e-01,-5.407066759038932358e-02,-2.974802173786266519e-17,1.326056323275085833e-16,-8.912596118733794737e-19,-3.233935574745042468e-20
-1.461335965764745781e+00,1.127939384453881644e+00,8.168896459682696287e-01,1.306986242051729530e+00,-1.543386275023171050e+00,4.867672538726439679e-01,-2.745248768097754422e-01,-4.826394616699925533e-01,-2.212106826558633277e-01,-3.132664222756786909e-02,1.764285472115672826e-01,1.123676732271022383e+00,-2.454807721466912007e-01,-6.520205912359179623e-02,1.278205846780866017e-01,1.695206928774084867e-02,2.575592243014531221e-17,1.423361938169520913e-18,1.202029433181004276e-17,-4.931317885848051400e-19
-6.754989031461828830e-01,-7.571982899795032251e-01,4.019681196824366753e-01,1.488080635029145782e+00,2.084669266982538613e-02,5.587147491619784967e-01,5.210372895329739018e-01,-2.437845442485841729e-01,-1.000838560669092159e+00,6.631816172335144310e-01,3.582557636039167270e-02,-9.673797193303501629e-01,-4.890448986834322609e-01,-2.462088938901685065e-01,-5.619630581283917570e-01,1.958004086191274251e-02,-9.171141214312590348e-17,-5.195068267361648212e-17,1.631630008499609248e-17,5.329328208653112589e-20
-2.735476253605400032e+00,1.379132317107130801e+00,-3.954498173128674354e-01,-1.082243899860735326e+00,-1.144003789165705109e-01,-8.917179666395013138e-01,6.127810955585980546e-01,9.776813750666231151e-01,4.435630114977222593e-01,4.735214689618037487e-01,8.690966942469857681e-01,5.224989892143909742e-01,-6.066070157400120788e-01,6.527729873404392036e-01,4.597135505926778359e-02,9.663091122286684986e-02,8.221395125338726683e-18,-1.040635463894300422e-16,-2.373218995126918938e-17,6.975260927410337743e-19
-2.797444656527397377e+00,3.486813418116199714e-01,-1.102036744621375464e+00,-4.191010218029316281e-01,-6.869737582974762002e-01,5.101686336917015119e-01,2.343220281642989233e-01,-3.272569449909002587e-02,5.207248948612880346e-01,2.226505263699155718e-02,-2.405057113631522414e-01,5.597623687681905352e-02,-3.251349279650130875e-01,-6.847696713344818276e-02,2.863180137226272182e-01,-1.063711757585004275e-01,2.159124549761736396e-17,6.376133341552192224e-17,-7.216951766121387430e-18,-1.989088913875728038e-19
-2.635114632409624402e+00,9.486117827051698814e-01,-1.174810980248760739e+00,-1.863430193475349994e-01,-2.862298907032234108e-01,3.876559792747965028e-01,-1.237530417773475833e-01,-3.191992804337576706e-01,8.995177111594033770e-01,1.110954970947970688e+00,-3.234756430482845779e-01,-8.026453233408278320e-01,5.808626973547336148e-01,5.218819629585783604e-01,2.649046882921622312e-02,5.498551120361289124e-02,-2.102750187411034453e-16,-4.882593961138886380e-18,-1.434288049792502662e-17,1.162527653664848604e-19
-4.051512825753111890e+00,2.183418848368786858e+00,2.012651627621058648e+00,-2.005861805268100984e+00,1.852115579655704558e-01,-1.740625156983792943e+00,6.179975016730084869e-01,-1.439921120442458624e-01,-1.761411279983828626e+00,7.317420730818451347e-01,-5.051633420245612571e-01,3.948523287463697740e-01,5.620423405835866387e-02,2.967482756428533805e-02,5.609605791192889823e-02,-1.052036141226719984e-01,4.149719858972996025e-17,2.354576507514700083e-17,-1.835212716612791621e-17,7.201211162776235340e-19
-4.293672811140790913e+00,-2.260462637678492204e+00,2.192003380046792516e-01,-2.105741147556299264e+00,5.756748971857864383e+00,4.778385804240263823e+00,-2.924473578319714218e+00,-2.175883404690438727e+00,-9.936764694342450355e-01,1.210136132337822135e+00,2.304665266470600660e+00,1.646171347991355116e+00,-4.333388711420416706e-01,4.220973139962952425e-01,1.392256303427172603e-01,-4.247698892138600246e-03,4.301861673916267890e-17,5.166503121025976167e-17,-1.054266557122162663e-17,5.257734202932727134e-19
-1.509140773139026059e+00,1.636566911856062942e-02,-3.403050232499584687e-02,1.367268853547246366e+00,2.558446132280566276e-01,5.816201739624563549e-01,7.667386108030702085e-02,3.549381741814289226e-01,-3.856885044771261595e-01,4.653547453132281242e-01,-3.648383820870849115e-01,-7.811962146534885409e-01,-7.101637300545661224e-01,8.872890584191411856e-02,-2.217963192264974653e-02,-4.249584616235724255e-02,-3.624792212449898137e-17,-1.860535447595685339e-17,-1.489353210372640977e-18,-4.666244854842247606e-19
-1.964149422632100794e+00,-1.847096268898068827e-01,-1.317745332368951638e+00,-3.044541016935967126e-01,-8.097526687169861459e-01,4.953839732527914180e-02,8.081347638518538989e-01,1.670087961128192133e-01,4.288601548692471677e-01,4.505347258517756748e-01,6.795970964919691992e-01,2.547573345101736275e-01,-5.098407735573130817e-02,-9.685127346475284893e-02,-2.114459780896589536e-01,1.718911088688067704e-02,-9.524369202328153982e-17,-4.091748762829584678e-18,4.195363476542338270e-18,4.423625785127038996e-19
-3.053450910710516997e+00,6.883751894860463683e-01,5.606229291605067111e-01,6.489386674698384150e-01,-6.609413477357557465e-01,4.604504263398407904e-01,-8.533484582794250706e-01,1.542820816234735104e-01,1.003763454291714208e+00,-3.594519092438785979e-01,-7.515014266672805920e-01,7.640341159177526098e-01,-2.406092910003806151e-01,-1.431210489868212643e-01,6.269914641976802594e-01,-1.474425179360284444e-01,2.936658551666109895e-17,1.892106996177250253e-16,-1.005466050870765713e-17,-1.041657107920984744e-18
-2.070701332287138374e+00,1.285583766010577056e-01,-1.844135379185649404e+00,-2.124818512977098561e-01,-7.459684056959725584e-01,4.317456392122393655e-02,7.369396983905717180e-01,4.576895064094603227e-01,6.538379251210515442e-01,6.542580013801717609e-01,7.321160636286628831e-01,4.352782528190675126e-01,1.501852490596459755e-01,4.575929880226258240e-01,-7.494827781293886271e-02,-6.768119705642361775e-03,-1.291641351133195312e-16,1.844463201509319042e-17,-1.420396570836424983e-17,3.027058639711756617e-19
-3.000925561258146690e+00,2.776665422136508354e-01,1.006061980097390451e+00,-5.719124839346040323e-02,-5.290494489679077317e-01,4.353968287940556681e-01,-1.117550958262325089e+00,-4.543664714353914391e-01,9.375950424393739713e-01,-1.263314176423279367e+00,-1.114290068467055139e+00,3.478267634424561106e-01,6.374522515247209586e-01,-4.172901685492878543e-01,1.392684313255940498e-01,3.003141315233548436e-02,1.739751300376520679e-16,-6.332023835564927692e-17,-1.110079788982160438e-17,2.703731888793298553e-19
-2.566361921805475177e+00,-9.001148700278677195e-01,-8.563707160213643865e-01,-5.020140907714994993e-01,4.112369394533870737e-01,-7.032221527870259614e-02,4.634405143189607168e-01,1.542314684882652553e+00,8.649030873024659005e-01,-1.122633552404066482e+00,1.566101580778762881e-01,7.263450862699757926e-02,-1.163197997738271816e+00,-4.492658872817432980e-03,1.053780477014051448e-01,9.975403646885289133e-03,1.875176930742721608e-16,-1.953061136392418059e-16,-2.472712338101643172e-17,4.134356325040211522e-19
-9.694409007380406784e-01,4.723556962146910898e-01,-8.165338180894087250e-01,1.476931124980851717e-01,-9.243932602320260594e-01,2.438087653624418649e-01,1.751426104749393975e-01,-2.651833367484169313e-01,8.395506800360388322e-01,9.436685751195786342e-02,9.076910808993161606e-01,-2.477856061877867222e-01,4.724584396303666556e-01,5.903952150023465961e-01,-6.522332347089366822e-01,2.391602137104556144e-02,-1.398458526511601233e-16,-6.563676677021595896e-17,-2.826990549928166559e-17,1.068502224457328878e-18
-1.820593787981324541e+00,4.054962608696325854e-01,3.208280967562674446e-01,5.032936054876481213e-01,-3.450151246588077925e-01,-1.150707490046956605e-01,-5.759237286684825152e-01,3.400918888683762686e-01,1.323483210702594226e+00,-1.651489748302751581e-01,2.061934294681824487e-01,2.645091581761292998e-01,6.809390073813670341e-01,2.177243333915848955e-01,-3.106523718908923426e-01,-2.574779761088200405e-02,1.630060831181009765e-18,-9.058222399436140328e-17,-2.470567486805847542e-17,6.656072386950076727e-19
-2.901167102920612528e+00,-7.903217083974291013e-01,-9.330352567784415685e-01,-4.077415310863423126e-01,1.036480959661521650e+00,4.319187610048705883e-01,-2.420620608875779234e-01,-1.484290557372777881e-02,4.633671486534968187e-01,6.847892843029322885e-01,-3.108309322106004857e-01,-1.015031566622681680e+00,-1.150917364164504852e-01,-2.278073716539588400e-01,-6.030828352030415812e-02,-4.583691107520827812e-02,-8.572299700957158424e-18,-7.246573560995560984e-17,-3.699587240534858982e-18,2.731775276577466174e-19
-6.927646529886785087e-01,8.280791795804556266e-01,2.062521605244970191e-01,1.280395223383813175e+00,-1.506360760552713174e+00,4.746165217364256561e-01,3.806867366594347546e-01,-8.068325602944383945e-01,-7.477326642359742870e-01,5.876007082664074233e-01,6.046100287168753029e-01,2.013861155704043393e-01,-1.547007162273366376e-01,4.348346203604731008e-01,-3.343534005803908693e-01,-3.439747212019685779e-02,-1.540552803693856172e-16,-2.788900270179495481e-17,-5.104337179661981386e-18,-1.246426739344765386e-19
-8.499665750998469660e-01,8.730212684644411691e-01,4.232542030747407091e-01,1.701765960043631676e+00,-4.862322219707275184e-01,5.277377809706140788e-01,-6.761770726785586204e-04,6.928168969811647482e-02,-7.613077436870583359e-01,1.321064581535017490e-01,-8.788021809442582433e-03,-2.278887000348168157e-01,-7.437504342387126766e-01,4.183525137529893745e-01,-9.770037632692404883e-02,-2.929158899292724424e-02,-1.085201543538521386e-16,4.619070117423517483e-17,-1.034308162254408648e-17,-4.667314993095551932e-19
